Upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,"Fee Multiplier",cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
"=""850050071105""","Hard Iced Tea",1,699,n,n,"SURFSIDE LA DODGERS VODKA TEA  70","700 ml",,n,1,1,354,n,,"=""1""",,,,,,n,,,,,,,
"=""850050071129""","Hard Iced Tea",1,699,n,n,"SURFSIDE VODKA LEMONADE C","700 ml",,n,1,1,354,n,,"=""0""",,,,,,n,,,,,,,
"=""850050071167""","Hard Iced Tea",1,699,n,n,"SURFSIDE HALF AND HALF ICED TEA LEMO","700 ml",,n,1,1,354,n,,"=""0""",,,,,,n,,,,,,,
"=""850050071235""","Spirits - Other",1,1199,n,n,"SURFSIDE VODKA LEMONADE STRAWBERRY C","4 P 12 OZ",,n,4,1,770,n,,"=""104""",,,,,,n,,,,,,,
"=""850050071372""","Hard Iced Tea",1,1299,n,n,"SURFSIDE VODKA GREEN TEA  12OZ","4 pk",,n,4,1,720,n,,"=""-1""",,,,,,n,,,,,,,
"=""850050071792""","Hard Iced Tea",1,699,n,n,"SURFSIDE LA DODGERS VODKA STRAWBERRY","700 ml",,n,1,1,354,n,,"=""0""",,,,,,n,,,,,,,
"=""850050238904""","Candy and Choclate",1,499,n,n,"MR BEAST FEASTABLES 4 CUP",,,n,1,1,0,n,,"=""97""",,,,,,n,,,,,,,
"=""850051248032""","IPA Beer",1,1699,n,n,"BREWERY X TIPPITY TIPPITY TOP IPA",,,n,6,1,1080,n,,"=""0""",,,,,,n,,,,,,,
"=""850051248544""","Craft / Local Beer",1,1892,n,n,"BREWERY X SUPER SLAP",,,n,1,1,1230,n,,"=""0""",,,,,,n,,,,,,,
"=""850051996087""","Craft / Local Beer",1,1754,n,n,"RAD KO-HZY  16OZ CAN",,,n,1,1,1140,n,,"=""0""",,,,,,n,,,,,,,
"=""850052111021""","IPA Beer",1,499,n,n,"TPA CHIEF PEAK IPA 19.2OZ  CAN","19.2 oz",,n,1,1,199,n,,"=""0""",,,,,,n,,,,,,,
"=""850052711283""","Sake & Soju",1,699,n,n,"SOON HARI SOJO","12 OZ",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850052711306""","Ready-to-Drink (RTD)",1,699,n,n,"SOON HARI YOGUET","375 ML",,n,1,0,0,n,,"=""90""",,,,,,n,,,,,,,
"=""850052711771""","Sake & Soju",1,699,n,n,"SOON HARI SOJU PLUM","375 ML",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850052997113""","Candy and Choclate",1,299,n,n,"Solely organic fruit",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850052997403""",ACCESSORIES,1,299,n,n,Solety,,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850054108548""","Protein Bars",1,449,n,n,"Barebells Cookies and Cream",,,n,1,1,225,n,,"=""63""",,,,,,n,,,,,,,
"=""850054108593""","Energy Drinks",1,419,n,n,"NOCCO BCAA CHERRY BERRT","12 OZ",,n,1,1,208,n,,"=""-7""",,,,,,n,,,,,,,
"=""850054108609""","Protein Bars",1,449,n,n,"BAREBELLS PROTEIN BAR BIRTHDAY CAKE 1.94OZ",,,n,1,1,225,n,,"=""6""",,,,,,n,,,,,,,
"=""850054108944""","Protein Bars",1,449,n,n,"BAREBELLS KEY LIME PIE",,,n,1,1,213,n,,"=""87""",,,,,,n,,,,,,,
"=""850054342003""",Tequila,1,4999,n,n,"PANTALONES BLANCO","750 ML",,n,1,1,3170,n,,"=""99""",,,,,,n,,,,,,,
"=""850054342010""",Tequila,1,5499,n,n,"PANTALONES REPOSADO ORGANICO","750 ML",,n,1,1,3520,n,,"=""0""",,,,,,n,,,,,,,
"=""850054342027""",Tequila,1,5999,n,n,"PANTALONES ANEJO ORGANICO","750 ML",,n,1,1,3870,n,,"=""0""",,,,,,n,,,,,,,
"=""850054746009""","Ready-to-Drink (RTD)",1,449,n,n,"HELLA MARGARITA","335 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850054746016""","Ready-to-Drink (RTD)",1,449,n,n,"HABANERO MARGARITA HELLA","335 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850054746023""","Ready-to-Drink (RTD)",1,449,n,n,"HELLA PINEAPPLE","335 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850054746030""","Malt Beverage",1,1599,n,n,"HELLA CLASSIC MARGARITA 11.8CAN 12Z",,,n,1,1,1070,n,,"=""0""",,,,,,n,,,,,,,
"=""850054746047""","Ready-to-Drink (RTD)",1,1647,n,n,"Hella Habanero Margarita 11.8can 12Z","4*12 oz",,n,4,1,1070,n,,"=""0""",,,,,,n,,,,,,,
"=""850054746054""","Ready-to-Drink (RTD)",1,1799,n,n,"HELLA CLASIC MARGARITA11.8CAN 12Z","12*12 oz",,n,4,1,1140,n,,"=""6""",,,,,,n,,,,,,,
"=""850055337244""","Ready-to-Drink (RTD)",1,349,n,n,"MONACO KNOCKOUT PUNCH  12OZ LSESL",,,n,1,1,180,n,,"=""99""",,,,,,n,,,,,,,
"=""850055337299""","Ready-to-Drink (RTD)",1,349,n,n,"MONACO GRAPEFRUIT CRUSH  12OZ LSE",,,n,1,1,180,n,,"=""96""",,,,,,n,,,,,,,
"=""850055934528""",ACCESSORIES,1,399,n,n,"GOODTIME PAPER PLATES",,,n,1,1,161,n,,"=""97""",,,,,,n,,,,,,,
"=""850055934542""",ACCESSORIES,1,499,n,n,"GOOD TIME PAPER PLATES",,,n,1,0,0,n,,"=""-4""",,,,,,n,,,,,,,
"=""850056406000""","Foucus and cava drinks",1,699,n,n,"MELTING FORRST BLACK CHERRY","12 OZ",,n,1,1,204,n,,"=""92""",,,,,,n,,,,,,,
"=""850056406017""","Foucus and cava drinks",1,699,n,n,"MELTING FOREST MANGO GUAVA","12 OZ",,n,1,1,204,n,,"=""83""",,,,,,n,,,,,,,
"=""850056406024""","Foucus and cava drinks",1,699,n,n,"MELTING FOREST STRAWBERRY LEMONADE","12 OZ",,n,1,1,204,n,,"=""86""",,,,,,n,,,,,,,
"=""850056406048""","Foucus and cava drinks",1,699,n,n,"Melting forest",,,n,1,1,200,n,,"=""48""",,,,,,n,,,,,,,
"=""850056406109""","Health & Wellness",1,499,n,n,"MELTING FOREST MUSHROOM MANGO GUAVA 12OZ","12 oz",,n,1,1,240,n,,"=""12""",,,,,,n,,,,,,,
"=""850056406116""","Foucus and cava drinks",1,499,n,n,"MELTING FOREST MUSHROOM BLACK CHERRY 12OZ","12 oz",,n,1,1,240,n,,"=""12""",,,,,,n,,,,,,,
"=""850056406130""","Health & Wellness",1,499,n,n,"MELTING FOREST MUSHROOM STRW LMND 12OZ","12 oz",,n,1,1,240,n,,"=""12""",,,,,,n,,,,,,,
"=""850056406246""","Foucus and cava drinks",1,699,n,n,"MELTING FOREST WATERMELON ELDER FLOWER","12 OZ",,n,1,1,200,n,,"=""99""",,,,,,n,,,,,,,
"=""850057569223""",GIN,1,3999,n,n,"STILL GIN","750 ML",,n,2,1,2589,n,,"=""6""",,,,,,n,,,,,,,
"=""850057809725""",Vape,1,2499,n,n,"FLUM MELLO TABACCO 20000",,,n,1,0,0,n,,"=""92""",,,,,,n,,,,,,,
"=""850057809831""",ACCESSORIES,1,2999,n,n,"Flum clear",,,n,1,0,0,n,,"=""-10""",,,,,,n,,,,,,,
"=""850057925210""","Hard Seltzer",1,299,n,n,"HAPPY DAD HARD SELTZER DEATH ROW GRAPE",,,n,1,1,174,n,,"=""0""",,,,,,n,,,,,,,
"=""850057925364""","Hard Seltzer",1,2349,n,n,"HAPPY DAD HARD SELTZER FRUIT PUNCH  CAN","12 pk",,n,12,1,1500,n,,"=""90""",,,,,,n,,,,,,,
"=""850057925371""","Hard Seltzer",1,2349,n,n,"HAPPY DAD HARD SELTZER VARIETY PACK  CAN","12 pk",,n,12,1,1500,n,,"=""104""",,,,,,n,,,,,,,
"=""850057925586""","Hard Iced Tea",1,399,n,n,"HAPPY DAD REAL TREE EXTRA HARD LEMONADE","24 oz",,n,2,1,245,n,,"=""11""",,,,,,n,,,,,,,
"=""850057925647""","Hard Iced Tea",1,2400,n,n,"HAPPY DAD HARD TEA VARIETY PACK  CAN","12 pk",,n,12,1,1380,n,,"=""98""",,,,,,n,,,,,,,
"=""850057925654""","Hard Seltzer",1,2299,n,n,"HAPPY DAD HARD LEMONADE","12 PK",,n,12,1,1320,n,,"=""99""",,,,,,n,,,,,,,
"=""850059041000""","Craft / Local Beer",1,1799,n,n,"MWE HZYIPA  16OZ CAN","16 OZ",,n,6,1,1125,n,,"=""0""",,,,,,n,,,,,,,
"=""850059041031""","IPA Beer",1,1499,n,n,"MED WEAST  PALE","6 PK 16 OZ",,n,6,1,940,n,,"=""2""",,,,,,n,,,,,,,
"=""850059041048""","IPA Beer",1,1799,n,n,"MWE IPA---  16OZ CAN","16 OZ",,n,6,1,1125,n,,"=""99""",,,,,,n,,,,,,,
"=""850059195178""","Ready-to-Drink (RTD)",1,499,n,n,"BEATBOX ORANGE BLAST 500ML TETRA",,,n,5,1,275,n,,"=""98""",,,,,,n,,,,,,,
"=""850059195314""","Ready-to-Drink (RTD)",1,499,n,n,"BEATBOX MYSTIC GRAPE 500ML TETRA","500 ML",,n,5,1,285,n,,"=""2""",,,,,,n,,,,,,,
"=""850059195352""","Ready-to-Drink (RTD)",1,499,n,n,"BEATBOX BLUEBERRY LEMONADE 500ML TETRA",,,n,5,1,285,n,,"=""95""",,,,,,n,,,,,,,
"=""850059195376""","Ready-to-Drink (RTD)",1,499,n,n,"BEATBOX WATERMELON LEMONADE 500ML TETRA","16.9 oz",,n,5,1,275,n,,"=""95""",,,,,,n,,,,,,,
"=""850059195451""","Ready-to-Drink (RTD)",1,1999,n,n,"BEATBOX BLUEBERRY LEMONADE 3 LITER TETRA","3 LITER",,n,10,1,1284,n,,"=""99""",,,,,,n,,,,,,,
"=""850059195512""","Ready-to-Drink (RTD)",1,1999,n,n,"BEATBOX GREEN APPLE 3 LITER TETRA","3 LITER",,n,10,1,1284,n,,"=""0""",,,,,,n,,,,,,,
"=""850059195529""","Ready-to-Drink (RTD)",1,499,n,n,"BEATBOX SWEET HEAT CINNAMON 500ML TETRA","500 ML",,n,5,1,285,n,,"=""0""",,,,,,n,,,,,,,
"=""850060777202""",Gummy,1,599,n,n,"SOUR STRIPS BITES BLUERAZZ LEMONADE","6.35 OZ",,n,1,10,3000,n,,"=""0""",,,,,,n,,,,,,,
"=""850060777219""",Gummy,1,599,n,n,"sour strips bites melonade 6.35 oz",,,n,1,10,3000,n,,"=""0""",,,,,,n,,,,,,,
"=""850060777240""",Gummy,1,549,n,n,"sour strips",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850060777554""","Hanging Snacks",1,549,n,n,"sour strips",,,n,1,0,0,n,,"=""96""",,,,,,n,,,,,,,
"=""850061048592""","Health & Wellness",1,4999,n,n,Mash,,,n,1,1,0,n,,"=""98""",,,,,,n,,,,,,,
"=""850061048646""","Health & Wellness",1,2999,n,n,choclate,,,n,1,0,0,n,,"=""89""",,,,,,n,,,,,,,
"=""850061048653""","Health & Wellness",1,2999,n,n,"MUOSHROOM CHOCOLATE WHITE MAGIC",,,n,1,1,1200,n,,"=""88""",,,,,,n,,,,,,,
"=""850061048806""","Health & Wellness",1,2999,n,n,CHOCLATE,,,n,1,0,0,n,,"=""90""",,,,,,n,,,,,,,
"=""850061048875""","Health & Wellness",1,1299,n,n,"NICE GUMMIES GALAXY RAZZ",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850061048882""","Health & Wellness",1,1299,n,n,"NICE  GUMMIES  COSMIC BERRY",,,n,1,1,0,n,,"=""99""",,,,,,n,,,,,,,
"=""850061048899""","Health & Wellness",1,1299,n,n,j,,,n,1,0,0,n,,"=""-4""",,,,,,n,,,,,,,
"=""850062113077""","Iced Tea",1,299,n,n,"califrnia life",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850062113091""","Iced Tea",1,299,n,n,"CALIFORNIA LIFE","16 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850062113114""","Iced Tea",1,299,n,n,"CALIFORNIA LIFE","16 OZ",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850062113138""","Iced Tea",1,299,n,n,"CALIFORNIA LIFE","16 OZ",,n,1,1,0,n,,"=""1""",,,,,,n,,,,,,,
"=""850062113145""","Iced Tea",1,299,n,n,"CALIFORNIA LIFE","16 OZ",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850062156098""",Kombucha,1,549,n,n,"JSH OCEAN-  19.2OZ CAN","19.2 OZ",,n,1,1,302,n,,"=""35""",,,,,,n,,,,,,,
"=""850062156104""",Kombucha,1,549,n,n,"JUNE SHINE STRAWBERRY KIWI CRUSH","19.2 OZ",,n,1,1,297,n,,"=""0""",,,,,,n,,,,,,,
"=""850062156111""","Domestic Beer",1,465,n,n,"easy rider can","25 oz",,n,2,1,0,n,,"=""98""",,,,,,n,,,,,,,
"=""850062156128""",Kombucha,1,549,n,n,"JUNE SHINE REAL REFRESHING","19.2 OZ",,n,1,1,153,n,,"=""23""",,,,,,n,,,,,,,
"=""850062156227""","Non-Alcoholic Beer & Wine",1,1206,n,n,"Jsh Pog---  12oz Can","4 PK 12 OZ",,n,4,1,779,n,,"=""-1""",,,,,,n,,,,,,,
"=""850062156234""",Kombucha,1,1198,n,n,"JSH MGODAY  12OZ CAN",,,n,1,1,779,n,,"=""98""",,,,,,n,,,,,,,
"=""850062156241""",Kombucha,1,1198,n,n,"JSH STRKIW  12OZ CAN",,,n,1,1,779,n,,"=""0""",,,,,,n,,,,,,,
"=""850062156258""",Kombucha,1,1198,n,n,"JSH MIDNIT  12OZ CAN",,,n,1,1,779,n,,"=""97""",,,,,,n,,,,,,,
"=""850062156319""",Kombucha,1,1199,n,n,"JSH DESERT  12OZ CAN",4*12OZ,,n,4,1,779,n,,"=""6""",,,,,,n,,,,,,,
"=""850062156326""","Ready-to-Drink (RTD)",1,549,n,n,"JUNE SHINE DESERT COOLER","19.2 OZ",,n,1,1,306,n,,"=""5""",,,,,,n,,,,,,,
"=""850062156418""",Kombucha,1,1198,n,n,"JSH GRPSPL  12OZ CAN",,,n,4,1,779,n,,"=""0""",,,,,,n,,,,,,,
"=""850062331020""",Pouches,1,1099,n,n,"ENZE PEPPERMINT ENERGY POUCHES",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850062331051""",Pouches,1,1099,n,n,"ENZE ENERGY POUCHES LEMON CHERRY",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850062557376""","Hanging Snacks",1,499,n,n,"SMACKIN CINNAMON CHURRO",113g,,n,1,1,200,n,,"=""97""",,,,,,n,,,,,,,
"=""850062557390""","Hanging Snacks",1,499,n,n,"SMACKIN LEMON PEPPER",113g,,n,1,1,200,n,,"=""92""",,,,,,n,,,,,,,
"=""850062557406""","Hanging Snacks",1,499,n,n,"SMACKIN MAPLE BROWN SUGAR",113g,,n,1,1,200,n,,"=""91""",,,,,,n,,,,,,,
"=""850062557734""","Hanging Snacks",1,499,n,n,"SMACKIN' SOUR CREAM & ONION",115g,,n,1,1,250,n,,"=""96""",,,,,,n,,,,,,,
"=""850062639065""","Healthy Soda",1,321,n,n,"OLIPOP GINGER ALE","12 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850062639300""","Healthy Soda",1,321,n,n,"OLIPOP PINEAPPLE PARADISE","12 OZ",,n,1,1,148,n,,"=""88""",,,,,,n,,,,,,,
"=""850062639317""","Healthy Soda",1,1299,n,n,"OLIPOP PINEAPPLE PARADISE","12 OZ 4PK",,n,4,1,147,n,,"=""0""",,,,,,n,,,,,,,
"=""850062639584""","Healthy Soda",1,321,n,n,"OLIPOP SHIRLEY TEMPLE","12 OZ",,n,1,1,154,n,,"=""90""",,,,,,n,,,,,,,
"=""850062639843""","Healthy Soda",1,321,n,n,"OLIPOP STR VANILLA","12  OZ",,n,1,1,172,n,,"=""90""",,,,,,n,,,,,,,
"=""850063182140""",Pouches,1,599,n,n,"OEO 3 mg  CLEAR","3 mg",,n,1,1,340,n,,"=""-1""",,,,,,n,,,,,,,
"=""850063182287""",Pouches,1,599,n,n,"OEO 6 mg SMOOTH","6 mg",,n,1,1,340,n,,"=""0""",,,,,,n,,,,,,,
"=""850063182300""",Pouches,1,599,n,n,"OEO 6 mg  CLEAR","6 mg",,n,1,1,340,n,,"=""85""",,,,,,n,,,,,,,
"=""850063407243""",Gummy,1,499,n,n,"El gordos blue berry",,,n,1,0,0,n,,"=""99""",,,,,,n,,,,,,,
"=""850063407274""",Gummy,1,499,n,n,"EL GORDO'S SOURS RAINBOW CHAMOY","4 OZ",,n,1,0,0,n,,"=""95""",,,,,,n,,,,,,,
"=""850063407281""",Gummy,1,499,n,n,"el grodos sour apple",,,n,1,0,0,n,,"=""94""",,,,,,n,,,,,,,
"=""850063407304""",Gummy,1,499,n,n,"El gorrdos watermelon",,,n,1,0,0,n,,"=""97""",,,,,,n,,,,,,,
"=""850063407564""",Gummy,1,899,n,n,"OH MY GUSHERS eLGORDO",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850063407571""",Gummy,1,499,n,n,"chamoy strwabery",,,n,1,0,0,n,,"=""98""",,,,,,n,,,,,,,
"=""850063407588""",Gummy,1,499,n,n,"El gorrdos",,,n,1,0,0,n,,"=""98""",,,,,,n,,,,,,,
"=""850063407595""",Gummy,1,899,n,n,"OMG BLUEBERRY","6 OZ",,n,1,0,0,n,,"=""99""",,,,,,n,,,,,,,
"=""850063407670""",Gummy,1,899,n,n,"OMG WATERMELON","6 OZ",,n,1,0,0,n,,"=""97""",,,,,,n,,,,,,,
"=""850063407694""",Gummy,1,899,n,n,"SI PICA MANGO","6 OZ",,n,1,0,0,n,,"=""98""",,,,,,n,,,,,,,
"=""850063407755""",Gummy,1,899,n,n,"OMG MANGO","6 OZ",,n,1,0,0,n,,"=""99""",,,,,,n,,,,,,,
"=""850063407762""",Gummy,1,899,n,n,"Palito de fresa",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850063407779""",Gummy,1,899,n,n,"CHOMS GOMS",,,n,1,1,0,n,,"=""91""",,,,,,n,,,,,,,
"=""850063407786""",Gummy,1,899,n,n,"Azules blueberry",,,n,1,0,0,n,,"=""97""",,,,,,n,,,,,,,
"=""850063407793""",Gummy,1,899,n,n,"OMG CUCUMBER","6 OZ",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850063407946""",Gummy,1,899,n,n,Candy,,,n,1,0,0,n,,"=""-1""",,,,,,n,,,,,,,
"=""850063407953""",Gummy,1,899,n,n,"EL TOXI",,,n,1,0,0,n,,"=""99""",,,,,,n,,,,,,,
"=""850063407960""","Hanging Snacks",1,899,n,n,"Gumies casher",,,n,1,0,0,n,,"=""97""",,,,,,n,,,,,,,
"=""850063407977""",Gummy,1,899,n,n,"CARINSAS CHAMOY MANGO",,,n,1,0,0,n,,"=""-2""",,,,,,n,,,,,,,
"=""850063407984""",Gummy,1,899,n,n,Gummy,,,n,1,0,0,n,,"=""96""",,,,,,n,,,,,,,
"=""850064265316""","Ready-to-Drink (RTD)",1,349,n,n,"MONACO PORNSTAR CRUSH","12 oz",,n,1,1,180,n,,"=""0""",,,,,,n,,,,,,,
"=""850064265323""",BEER,1,319,n,n,"MONACO PORNSTAR CRUSH  12OZ LSESL",,,n,1,1,180,n,,"=""0""",,,,,,n,,,,,,,
"=""850064265910""","Ready-to-Drink (RTD)",1,349,n,n,"MONACO SOUR APPLE CRUSH",,,n,1,1,180,n,,"=""99""",,,,,,n,,,,,,,
"=""850064303001""","Protein Bars",1,549,n,n,"David Chocolate Chips Cookie Dough","62 g",,n,1,1,278,n,,"=""91""",,,,,,n,,,,,,,
"=""850064303018""","Protein Bars",1,599,n,n,"David Cake Batter","2.19 OZ",,n,1,1,278,n,,"=""109""",,,,,,n,,,,,,,
"=""850064303025""","Protein Bars",1,549,n,n,"David Fudge","2.19 OZ",,n,1,1,278,n,,"=""6""",,,,,,n,,,,,,,
"=""850064303032""","Protein Bars",1,599,n,n,"David Protein Fudge Browine 2.23 oz","2.23 OZ",,n,1,1,278,n,,"=""107""",,,,,,n,,,,,,,
"=""850064303155""","Protein Bars",1,510,n,n,"David Penut Butter Choclate Chunk","28 g PROTIEN",,n,1,1,278,n,,"=""0""",,,,,,n,,,,,,,
"=""850064303179""","Protein Bars",1,599,n,n,"David Salted",,,n,1,1,278,n,,"=""106""",,,,,,n,,,,,,,
"=""850064303261""","Protein Bars",1,549,n,n,"David Red Velvet","2.19 OZ",,n,1,1,278,n,,"=""7""",,,,,,n,,,,,,,
"=""850064303285""","Protein Bars",1,549,n,n,"David Cinnamon Roll","62 g",,n,1,1,278,n,,"=""-6""",,,,,,n,,,,,,,
"=""850064701036""","IPA Beer",1,1599,n,n,"BERO KINGSTON GOLDEN PILS","6 PK",,n,6,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850064701043""","IPA Beer",1,1599,n,n,"BERO EDGE HILL IPA NON-ALCOHOLIC BREW","6 PK",,n,6,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850064950007""","Protein Bars",1,449,n,n,"Barebells Caramel Choco","55 G",,n,1,1,247,n,,"=""-3""",,,,,,n,,,,,,,
"=""850064950014""","Protein Bars",1,449,n,n,"Barebells Protein Soft Bar Caramel Choco","55 G",,n,1,1,247,n,,"=""12""",,,,,,n,,,,,,,
"=""850064950021""","Protein Bars",1,449,n,n,"BAREELLS CARAMEL CASHEW","1.94 OZ",,n,1,1,213,n,,"=""83""",,,,,,n,,,,,,,
"=""850064950045""","Protein Bars",1,449,n,n,"BAREBELLS PEANUT CARAMEL",2oz,,n,1,1,212,n,,"=""93""",,,,,,n,,,,,,,
"=""850064950069""","Snacks & Condiments",1,449,n,n,"BAREBELLS PROTEIN BAR MINTY CHOC 1.94OZ","1.94 oz",,n,1,1,225,n,,"=""9""",,,,,,n,,,,,,,
"=""850064950373""","Protein Bars",1,449,n,n,"Barebells Penut Butter",,,n,1,1,225,n,,"=""95""",,,,,,n,,,,,,,
"=""850064950403""","Protein Bars",1,449,n,n,"BAREBELLS MARSHMALLOW",,,n,1,1,208,n,,"=""88""",,,,,,n,,,,,,,
"=""850064950472""","Protein Bars",1,449,n,n,"BAREBELLS PROTEIN BAR WILD CHERRY 1.94OZ",,,n,1,1,225,n,,"=""-1""",,,,,,n,,,,,,,
"=""850064950519""","Protein Bars",1,449,n,n,"Barebells Protein Vegan Bar Fudge Brownie","55 G",,n,1,1,247,n,,"=""-3""",,,,,,n,,,,,,,
"=""850064950700""","Protein Bars",1,449,n,n,"Barebells Coco Caramel Almond",,,n,1,1,247,n,,"=""0""",,,,,,n,,,,,,,
"=""850064950786""",Juice,1,399,n,n,"COCCO ELECTROLYTE BLOOD ORANGE","12 OZ",,n,1,1,188,n,,"=""93""",,,,,,n,,,,,,,
"=""850064950793""","Energy Drinks",1,399,n,n,"NOCCO ELECTROLYTE LEMON LIME","12 OZ",,n,1,1,188,n,,"=""17""",,,,,,n,,,,,,,
"=""850065617039""","Ready-to-Drink (RTD)",1,1999,n,n,"FREE SPIRITS ESPRESSO OLD FASHIONED",,,n,4,1,1200,n,,"=""0""",,,,,,n,,,,,,,
"=""850066306062""","IPA Beer",1,1799,n,n,"INFINITE EUREKAS HAZY IPA","4 PK",,n,4,1,1100,n,,"=""-1""",,,,,,n,,,,,,,
"=""850066306222""",BEER,1,1499,n,n,"SUBLIME MEXICAN LAGER","6 PK",,n,6,1,910,n,,"=""0""",,,,,,n,,,,,,,
"=""850067000822""",Grocery,1,299,n,n,"MR.COFFEE FILTERS","50 PCS",,n,1,1,0,n,,"=""98""",,,,,,n,,,,,,,
"=""850067117018""","Wine Cabernet Sauvignon",1,9999,n,n,"MACHETE CAB",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850067422211""","Protein & Hydration",1,626,n,n,"Koia Cockies and Cream",,,n,1,1,339,n,,"=""98""",,,,,,n,,,,,,,
"=""850068635030""","IPA Beer",1,1799,n,n,"MASON HOP DOGS WC IPA","4 PCK 16 OZ",,n,4,1,1119,n,,"=""0""",,,,,,n,,,,,,,
"=""850068635146""","IPA Beer",1,1999,n,n,"MASON DISCOUNT STUNTMAN HAZY DIPA","4 PCK 16 OZ",,n,4,1,1294,n,,"=""0""",,,,,,n,,,,,,,
"=""850068724048""","Energy Drinks",1,348,n,n,Delet,"16 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850069071516""",Vape,1,2999,n,n,"UT CLEAR",,,n,1,1,0,n,,"=""92""",,,,,,n,,,,,,,
"=""850069071547""",Vape,1,2999,n,n,"UT Naked Spring Water","50000 Puffs",,n,1,1,0,n,,"=""98""",,,,,,n,,,,,,,
"=""850069071967""",Vape,1,2999,n,n,"UT Tobacco Gold Tobacco 50K Puffs","=""50000""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850069255657""",Pouches,1,799,n,n,"LUCY HEAT 4MG NICOTINE POUCHES 5PK",,,n,1,1,420,n,,"=""5""",,,,,,n,,,,,,,
"=""850069255664""",Pouches,1,799,n,n,"LUCY HEAT 8MG NICOTINE POUCHES 5PK",,,n,1,1,420,n,,"=""4""",,,,,,n,,,,,,,
"=""850070326063""","Sour Beer",1,699,n,n,"great nation","16 oz",,n,1,24,1999,n,,"=""0""",,,,,,n,,,,,,,
"=""850072608150""","Candy and Choclate",1,499,n,n,"DUBAI PISTACHIO KUNAFA MILK CHOCOLATE",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850073049099""","Hanging Snacks",1,499,n,n,"Smack in ci",,,n,1,0,0,n,,"=""-2""",,,,,,n,,,,,,,
"=""850073929940""",Vape,1,2999,n,n,"UT CLEAR",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850073989005""",Vape,1,2299,n,n,"Clear Float 6000 puffs","6000 Puffs",,n,1,1,1117,n,,"=""71""",,,,,,n,,,,,,,
"=""850073989067""",Vape,1,1999,n,n,"FLOAT PEBBLE TABACCO",6k,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850073989098""",Vape,1,2199,n,n,"Float clear",10k,,n,1,0,0,n,,"=""98""",,,,,,n,,,,,,,
"=""850073989517""",Vape,1,1999,n,n,"WIHT GU",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850073999080""",ACCESSORIES,1,499,n,n,"ASHELEY BELLE HAND SANITIZER","1 OZ",,n,1,1,113,n,,"=""0""",,,,,,n,,,,,,,
"=""850075059478""",Vape,1,2999,n,n,"UT CLEAR CLEAR BLACK",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850075684236""",Vape,1,2999,n,n,"FLOAT MELLO CLEAR",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850075684298""",Vape,1,2999,n,n,"Float mello clear",,,n,1,0,0,n,,"=""-7""",,,,,,n,,,,,,,
"=""850075684564""",Vape,1,2999,n,n,"FLUM CLEAR",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""850075778270""","Protein Bars",1,449,n,n,"BAREBELLS PEANUT BUTTER & JELLY",,,n,1,1,212,n,,"=""87""",,,,,,n,,,,,,,
